region,h,config,cv_rmse_mean,rmse_2021,rmse_2022,rmse_2023,rmse_2024,rmse_2025
남해군,4,기온+풍속|패턴,1.1170835208141312,1.0973397092018906,1.1409652131563424,1.035517679395259,1.2070206149997376,1.1045743873174276
남해군,4,기온+풍속+강수|스냅샷,1.0636683788674344,0.9917435175853511,1.0501109332591851,1.0243570970079416,1.2332815915899973,1.018848754894696
남해군,4,기온+풍속+강수|패턴,1.085300369462976,1.0866614850832832,1.15442050074639,0.9915561652886707,1.151858144812337,1.042005551384198
남해군,5,수온만|스냅샷,1.161540870744664,1.0050501429831284,1.107561226987678,1.1660704016602632,1.424465359751638,1.1045572223406133
남해군,5,수온만|패턴,1.1636794038242315,1.0104088440193906,1.1186101316006374,1.160365699602357,1.4292776213061513,1.099734722592622
남해군,5,기온|스냅샷,1.1560326142052708,1.0525938436897913,1.1582817353710697,1.1120072293712404,1.3725759282435848,1.0847043343506675
남해군,5,기온|패턴,1.2044675851946074,1.1770091180431228,1.173371089894221,1.1042815430187285,1.36506627447438,1.2026099005425854
남해군,5,기온+풍속|스냅샷,1.1584235643260465,1.0631495024021356,1.1558199932960194,1.1084744933468285,1.38104268861722,1.0836311439680293
남해군,5,기온+풍속|패턴,1.2306045953296434,1.202363460544231,1.2607642162518455,1.1218930986037583,1.3477072943724986,1.2202949068758828
남해군,5,기온+풍속+강수|스냅샷,1.1578542364028461,1.0653943362762572,1.153793373270808,1.1078538472621207,1.3802960503919748,1.0819335748130698
남해군,5,기온+풍속+강수|패턴,1.210447117539794,1.223112862741323,1.2759952153455452,1.0817640956171926,1.3128199786128298,1.1585434353820796
남해군,6,수온만|스냅샷,1.2473090744476987,1.060079600763538,1.1665374151384547,1.254086204898042,1.5691134448169304,1.1867287066215289
남해군,6,수온만|패턴,1.252825718312022,1.0755224462766757,1.181340303536312,1.250570789759799,1.5711469533159728,1.1855480986713502
남해군,6,기온|스냅샷,1.24437087571219,1.1062954553870035,1.2286589010743565,1.1927183412902942,1.5138450893841466,1.1803365914251491
남해군,6,기온|패턴,1.3059789243068187,1.2634246756294023,1.248326917878944,1.1737423727934295,1.5047383588119438,1.3396622964203744
남해군,6,기온+풍속|스냅샷,1.2497336929850351,1.1197980736688193,1.2335664717799035,1.1914436234683154,1.5256746911347772,1.1781856048733603
남해군,6,기온+풍속|패턴,1.3334071695670953,1.2948610831878904,1.3637321369990238,1.1921435979189334,1.4648920200810467,1.3514070096485815
남해군,6,기온+풍속+강수|스냅샷,1.2491181011054273,1.1191169537134686,1.2321541644550267,1.1901911107283567,1.5270558414026822,1.1770724352276023
남해군,6,기온+풍속+강수|패턴,1.313179254378467,1.3273532268578978,1.3809209728468603,1.1496304137278928,1.4257550110474813,1.282236647412203
남해군,7,수온만|스냅샷,1.3091323080791628,1.1053576975750041,1.2138906541801981,1.325396991048742,1.6622942411249844,1.2387219564668857
남해군,7,수온만|패턴,1.3184031889687915,1.1338202964408175,1.234080097017443,1.3235519551437531,1.6628211626085858,1.237742433633358
남해군,7,기온|스냅샷,1.3071646906243937,1.1445326308101436,1.2937681519722284,1.2498268563975807,1.597208726935052,1.2504870870069633
남해군,7,기온|패턴,1.3796403764690381,1.3267286554452615,1.3075962421488188,1.2297637241013863,1.5906832227884316,1.4434300378612934
남해군,7,기온+풍속|스냅샷,1.3154354211740054,1.1576520689183785,1.314505199282315,1.2469584404035299,1.6091475155676522,1.2489138816981515
남해군,7,기온+풍속|패턴,1.402040723366961,1.3600056128326519,1.4565325588561457,1.237076410920454,1.5139460278186205,1.4426430064069322
남해군,7,기온+풍속+강수|스냅샷,1.3119309021870555,1.1557303642239931,1.3101076132551333,1.240383757054299,1.6109486002210938,1.2424841761807592
남해군,7,기온+풍속+강수|패턴,1.3904275474722891,1.4084194439977387,1.4676636712370577,1.2070522438227007,1.4840164191352272,1.384985959168721
